Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churn_risk
12864,138,2,299.57,2,2,1,221,Need Attention,Low
12865,26,4,3323.47,4,3,4,434,Champions,Low
12866,283,3,1227.35,2,2,3,223,Need Attention,Low
12867,26,13,7913.29,4,4,4,444,Champions,Low
12868,186,8,2247.06,2,4,3,243,Need Attention,High
12869,682,1,337.67,1,1,1,111,Lost,Low
12870,375,3,1676.95,2,2,3,223,Need Attention,Low
12871,84,3,744.02,3,2,2,322,Loyal,Low
12872,327,12,3685.49,2,4,4,244,Need Attention,High
12873,282,3,2027.3,2,2,3,223,Need Attention,Low
12874,385,2,948.42,1,2,3,123,Lost,Low
12875,143,5,1356.99,2,3,3,233,Need Attention,High
12876,58,4,4081.79,3,3,4,334,Champions,Low
12877,4,20,2955.17,4,4,4,444,Champions,Low
12878,236,2,854.99,2,2,2,222,Need Attention,Low
12879,45,3,573.22,3,2,2,322,Loyal,Low
12880,382,2,640.13,1,2,2,122,Lost,Low
12881,276,1,298.0,2,1,1,211,Lost,Low
12882,9,2,1463.04,4,2,3,423,Loyal,Low
12883,25,4,703.47,4,3,2,432,Loyal,Low
12884,88,1,309.05,3,1,1,311,Promising,Low
12885,63,3,1175.22,3,2,3,323,Loyal,Low
12886,68,2,1378.4,3,2,3,323,Loyal,Low
12887,384,1,222.4,1,1,1,111,Lost,Low
12888,214,2,354.12,2,2,2,222,Need Attention,Low
12889,381,4,385.46,1,3,2,132,At Risk,High
12890,24,2,717.27,4,2,2,422,Loyal,Low
12891,186,11,840.5,2,4,2,242,Need Attention,High
12892,397,1,263.38,1,1,1,111,Lost,Low
12893,31,1,188.14,3,1,1,311,Promising,Low
12894,575,1,157.35,1,1,1,111,Lost,Low
12895,42,2,372.8,3,2,2,322,Loyal,Low
12897,205,4,514.25,2,3,2,232,Need Attention,High
12898,464,2,310.96,1,2,1,121,Lost,Low
12899,414,1,366.4,1,1,2,112,Lost,Low
12900,422,1,340.33,1,1,1,111,Lost,Low
12901,9,28,17654.54,4,4,4,444,Champions,Low
12902,265,1,138.68,2,1,1,211,Lost,Low
12903,429,1,833.53,1,1,2,112,Lost,Low
12904,18,2,509.58,4,2,2,422,Loyal,Low
12905,577,2,1018.42,1,2,3,123,Lost,Low
12906,12,5,2919.81,4,3,4,434,Champions,Low
12907,396,2,508.91,1,2,2,122,Lost,Low
12908,176,5,1776.0,2,3,3,233,Need Attention,High
12909,40,8,3103.19,3,4,4,344,Champions,Low
12910,23,13,5796.52,4,4,4,444,Champions,Low
12911,552,1,1680.47,1,1,3,113,Lost,Low
12912,3,5,1662.3,4,3,3,433,Champions,Low
12913,5,13,6700.86,4,4,4,444,Champions,Low
12914,401,1,223.98,1,1,1,111,Lost,Low
12915,149,4,1174.75,2,3,3,233,Need Attention,High
12916,139,7,4654.02,2,3,4,234,Need Attention,High
12917,128,6,4359.2,2,3,4,234,Need Attention,High
12918,626,1,10953.5,1,1,4,114,Lost,Low
12919,8,6,1335.19,4,3,3,433,Champions,Low
12920,17,4,488.09,4,3,2,432,Loyal,Low
12921,9,74,35921.04,4,4,4,444,Champions,Low
12922,161,1,405.38,2,1,2,212,Lost,Low
12923,64,3,789.87,3,2,2,322,Loyal,Low
12924,88,12,2469.4,3,4,4,344,Champions,Low
12925,5,3,729.33,4,2,2,422,Loyal,Low
12926,411,4,1548.46,1,3,3,133,At Risk,High
12927,395,1,197.31,1,1,1,111,Lost,Low
12928,35,12,4304.89,3,4,4,344,Champions,Low
12929,312,1,117.85,2,1,1,211,Lost,Low
12930,78,2,415.8,3,2,2,322,Loyal,Low
12931,22,57,92347.34,4,4,4,444,Champions,Low
12932,539,8,1698.56,1,4,3,143,At Risk,High
12933,24,8,1687.03,4,4,3,443,Champions,Low
12934,737,1,181.65,1,1,1,111,Lost,Low
12935,2,15,4243.86,4,4,4,444,Champions,Low
12936,17,4,1063.9,4,3,3,433,Champions,Low
12937,15,9,3097.61,4,4,4,444,Champions,Low
12938,26,1,114.14,4,1,1,411,Promising,Low
12939,64,20,25264.8,3,4,4,344,Champions,Low
12940,55,2,913.54,3,2,3,323,Loyal,Low
12941,724,1,377.49,1,1,2,112,Lost,Low
12942,131,3,942.65,2,2,3,223,Need Attention,Low
12943,558,2,496.5,1,2,2,122,Lost,Low
12944,36,2,604.51,3,2,2,322,Loyal,Low
12945,288,2,900.11,2,2,3,223,Need Attention,Low
12946,437,1,324.45,1,1,1,111,Lost,Low
12947,144,6,1908.03,2,3,3,233,Need Attention,High
12948,16,9,2317.43,4,4,4,444,Champions,Low
12949,31,22,15526.7,3,4,4,344,Champions,Low
12950,2,3,1843.0,4,2,3,423,Loyal,Low
12951,9,15,3213.72,4,4,4,444,Champions,Low
12952,6,4,1387.79,4,3,3,433,Champions,Low
12953,10,2,828.81,4,2,2,422,Loyal,Low
12954,639,1,162.45,1,1,1,111,Lost,Low
12955,1,11,4757.16,4,4,4,444,Champions,Low
12956,306,4,521.89,2,3,2,232,Need Attention,High
12957,10,13,8706.97,4,4,4,444,Champions,Low
12958,400,2,539.49,1,2,2,122,Lost,Low
12959,484,1,150.95,1,1,1,111,Lost,Low
12960,414,4,1322.07,1,3,3,133,At Risk,High
12961,379,1,211.99,2,1,1,211,Lost,Low
12962,7,2,266.39,4,2,1,421,Loyal,Low
12963,8,12,3601.59,4,4,4,444,Champions,Low
12964,437,1,132.24,1,1,1,111,Lost,Low
12965,89,1,771.91,3,1,2,312,Promising,Low
12966,10,1,160.18,4,1,1,411,Promising,Low
12967,358,3,4306.92,2,2,4,224,Need Attention,Low
12968,112,1,135.95,2,1,1,211,Lost,Low
12969,603,1,122.45,1,1,1,111,Lost,Low
12970,7,10,1524.97,4,4,3,443,Champions,Low
12971,4,116,15972.79,4,4,4,444,Champions,Low
12972,414,4,1161.2,1,3,3,133,At Risk,High
12973,414,1,385.55,1,1,2,112,Lost,Low
12974,198,2,408.95,2,2,2,222,Need Attention,Low
12975,437,6,2100.09,1,3,3,133,At Risk,High
12976,212,8,3156.38,2,4,4,244,Need Attention,High
12977,156,4,517.63,2,3,2,232,Need Attention,High
12978,385,5,2502.82,1,3,4,134,At Risk,High
12979,729,1,517.7,1,1,2,112,Lost,Low
12980,158,21,16245.78,2,4,4,244,Need Attention,High
12981,30,2,372.22,3,2,2,322,Loyal,Low
12982,243,8,2744.81,2,4,4,244,Need Attention,High
12983,598,1,490.08,1,1,2,112,Lost,Low
12984,19,1,97.5,4,1,1,411,Promising,Low
12985,1,2,1239.38,4,2,3,423,Loyal,Low
12986,429,10,2729.84,1,4,4,144,At Risk,High
12987,74,5,1312.21,3,3,3,333,Champions,Low
12988,292,1,535.32,2,1,2,212,Lost,Low
12989,3,33,13551.75,4,4,4,444,Champions,Low
12990,31,7,955.5,3,3,3,333,Champions,Low
12991,23,3,764.82,4,2,2,422,Loyal,Low
12992,725,1,93.35,1,1,1,111,Lost,Low
12993,23,8,1259.63,4,4,3,443,Champions,Low
12994,4,3,974.42,4,2,3,423,Loyal,Low
12995,85,1,211.32,3,1,1,311,Promising,Low
12996,376,1,355.5,2,1,2,212,Lost,Low
12997,22,8,2110.91,4,4,3,443,Champions,Low
12998,493,3,920.08,1,2,3,123,Lost,Low
12999,196,3,455.88,2,2,2,222,Need Attention,Low
13000,107,4,1032.5,2,3,3,233,Need Attention,High
13001,4,33,24172.1,4,4,4,444,Champions,Low
13002,318,3,414.13,2,2,2,222,Need Attention,Low
13003,106,3,149.05,2,2,1,221,Need Attention,Low
13004,12,36,11650.85,4,4,4,444,Champions,Low
13005,174,4,999.68,2,3,3,233,Need Attention,High
13006,56,1,81.57,3,1,1,311,Promising,Low
13007,580,1,175.25,1,1,1,111,Lost,Low
13008,323,3,612.13,2,2,2,222,Need Attention,Low
13009,673,1,234.0,1,1,1,111,Lost,Low
13010,374,2,330.12,2,2,1,221,Need Attention,Low
13011,372,1,101.1,2,1,1,211,Lost,Low
13012,9,11,2972.83,4,4,4,444,Champions,Low
13013,1,29,12625.77,4,4,4,444,Champions,Low
13014,11,11,5381.08,4,4,4,444,Champions,Low
13015,53,11,6586.42,3,4,4,344,Champions,Low
13016,73,3,789.89,3,2,2,322,Loyal,Low
13017,7,1,204.0,4,1,1,411,Promising,Low
13018,16,35,9763.16,4,4,4,444,Champions,Low
13019,379,6,1229.95,2,3,3,233,Need Attention,High
13020,563,2,618.96,1,2,2,122,Lost,Low
13021,4,17,4887.24,4,4,4,444,Champions,Low
13022,430,1,65.3,1,1,1,111,Lost,Low
13023,64,3,1449.03,3,2,3,323,Loyal,Low
13024,471,2,555.87,1,2,2,122,Lost,Low
13025,732,1,323.39,1,1,1,111,Lost,Low
13026,1,9,1733.08,4,4,3,443,Champions,Low
13027,114,19,17335.2,2,4,4,244,Need Attention,High
13028,23,2,661.32,4,2,2,422,Loyal,Low
13029,31,5,1927.3,3,3,3,333,Champions,Low
13030,11,2,1227.22,4,2,3,423,Loyal,Low
13031,407,5,3419.27,1,3,4,134,At Risk,High
13032,52,9,2843.55,3,4,4,344,Champions,Low
13033,357,2,220.55,2,2,1,221,Need Attention,Low
13034,55,3,922.68,3,2,3,323,Loyal,Low
13035,74,3,1364.2,3,2,3,323,Loyal,Low
13036,685,1,307.1,1,1,1,111,Lost,Low
13037,138,12,3914.95,2,4,4,244,Need Attention,High
13038,80,3,908.46,3,2,3,323,Loyal,Low
13039,584,4,1010.73,1,3,3,133,At Risk,High
13040,9,2,676.99,4,2,2,422,Loyal,Low
13041,451,4,799.13,1,3,2,132,At Risk,High
13042,598,3,1556.54,1,2,3,123,Lost,Low
13043,273,1,516.42,2,1,2,212,Lost,Low
13044,291,11,4853.9,2,4,4,244,Need Attention,High
13045,99,3,808.92,2,2,2,222,Need Attention,Low
13046,31,3,949.25,3,2,3,323,Loyal,Low
13047,32,24,8795.16,3,4,4,344,Champions,Low
13048,14,9,4084.21,4,4,4,444,Champions,Low
13049,64,4,1408.24,3,3,3,333,Champions,Low
13050,15,35,12344.53,4,4,4,444,Champions,Low
13051,579,2,155.8,1,2,1,121,Lost,Low
13052,212,7,3168.53,2,3,4,234,Need Attention,High
13053,622,1,127.65,1,1,1,111,Lost,Low
13055,78,4,2321.11,3,3,4,334,Champions,Low
13056,551,1,209.48,1,1,1,111,Lost,Low
13057,530,3,722.09,1,2,2,122,Lost,Low
13058,25,3,271.4,4,2,1,421,Loyal,Low
13059,250,10,2303.17,2,4,3,243,Need Attention,High
13060,254,1,307.53,2,1,1,211,Lost,Low
13061,72,1,248.61,3,1,1,311,Promising,Low
13062,191,1,346.98,2,1,1,211,Lost,Low
13063,481,1,188.4,1,1,1,111,Lost,Low
13064,13,6,1680.74,4,3,3,433,Champions,Low
13065,373,5,1260.91,2,3,3,233,Need Attention,High
13066,24,2,470.8,4,2,2,422,Loyal,Low
13067,82,3,508.51,3,2,2,322,Loyal,Low
13068,10,2,344.0,4,2,1,421,Loyal,Low
13069,1,38,9683.13,4,4,4,444,Champions,Low
13070,192,4,751.7,2,3,2,232,Need Attention,High
13071,612,1,129.22,1,1,1,111,Lost,Low
13072,267,1,177.15,2,1,1,211,Lost,Low
13073,411,2,418.08,1,2,2,122,Lost,Low
13074,511,4,1378.74,1,3,3,133,At Risk,High
13075,130,1,919.61,2,1,3,213,Lost,Low
13076,458,1,135.4,1,1,1,111,Lost,Low
13077,1,11,3064.67,4,4,4,444,Champions,Low
13078,3,57,29532.45,4,4,4,444,Champions,Low
13079,4,6,419.18,4,3,2,432,Loyal,Low
13080,179,4,280.73,2,3,1,231,Need Attention,High
13081,12,28,59205.15,4,4,4,444,Champions,Low
13082,126,21,7335.75,2,4,4,244,Need Attention,High
13083,4,3,395.43,4,2,2,422,Loyal,Low
13084,492,1,122.4,1,1,1,111,Lost,Low
13085,158,8,2433.28,2,4,4,244,Need Attention,High
13086,383,1,439.33,1,1,2,112,Lost,Low
13087,726,1,313.64,1,1,1,111,Lost,Low
13088,417,1,236.11,1,1,1,111,Lost,Low
13089,3,203,116737.86,4,4,4,444,Champions,Low
13090,9,24,14103.09,4,4,4,444,Champions,Low
13091,28,3,2321.82,3,2,4,324,Loyal,Low
13092,71,12,2140.28,3,4,3,343,Champions,Low
13093,276,55,54943.65,2,4,4,244,Need Attention,High
13094,21,13,2433.12,4,4,4,444,Champions,Low
13095,71,1,74.4,3,1,1,311,Promising,Low
13096,394,1,419.7,1,1,2,112,Lost,Low
13097,33,28,13389.22,3,4,4,344,Champions,Low
13098,1,28,28882.44,4,4,4,444,Champions,Low
13099,99,1,207.36,2,1,1,211,Lost,Low
13101,234,4,695.4,2,3,2,232,Need Attention,High
13102,1,37,11696.92,4,4,4,444,Champions,Low
13103,40,3,709.64,3,2,2,322,Loyal,Low
13104,3,9,1709.1,4,4,3,443,Champions,Low
13105,436,1,72.0,1,1,1,111,Lost,Low
13106,133,2,603.46,2,2,2,222,Need Attention,Low
13107,44,9,5253.07,3,4,4,344,Champions,Low
13108,373,2,1098.52,2,2,3,223,Need Attention,Low
13109,60,3,1134.03,3,2,3,323,Loyal,Low
13110,31,12,2957.47,3,4,4,344,Champions,Low
13111,719,1,321.88,1,1,1,111,Lost,Low
13112,541,1,20.6,1,1,1,111,Lost,Low
13113,1,37,18625.73,4,4,4,444,Champions,Low
13114,731,1,234.38,1,1,1,111,Lost,Low
13115,12,10,5494.7,4,4,4,444,Champions,Low
13116,138,1,501.14,2,1,2,212,Lost,Low
13117,22,18,2643.81,4,4,4,444,Champions,Low
13118,20,9,2415.41,4,4,4,444,Champions,Low
13119,669,1,134.9,1,1,1,111,Lost,Low
13120,239,1,30.6,2,1,1,211,Lost,Low
13121,269,1,283.73,2,1,1,211,Lost,Low
13122,94,2,922.39,3,2,3,323,Loyal,Low
13123,473,2,506.75,1,2,2,122,Lost,Low
13124,90,4,4782.45,3,3,4,334,Champions,High
13125,524,1,158.57,1,1,1,111,Lost,Low
13126,5,13,3998.25,4,4,4,444,Champions,Low
13127,78,1,259.17,3,1,1,311,Promising,Low
13128,631,1,263.5,1,1,1,111,Lost,Low
13129,452,2,233.25,1,2,1,121,Lost,Low
13130,94,1,64.0,3,1,1,311,Promising,Low
13131,23,7,3313.77,4,3,4,434,Champions,Low
13132,262,1,77.3,2,1,1,211,Lost,Low
13133,274,3,200.45,2,2,1,221,Need Attention,Low
13134,86,6,2475.23,3,3,4,334,Champions,Low
13135,197,2,3371.45,2,2,4,224,Need Attention,Low
13136,56,13,6274.56,3,4,4,344,Champions,Low
13137,11,16,7712.7,4,4,4,444,Champions,Low
13138,22,7,1467.24,4,3,3,433,Champions,Low
13139,16,8,8202.98,4,4,4,444,Champions,Low
13140,108,5,1215.68,2,3,3,233,Need Attention,High
13141,85,17,7668.58,3,4,4,344,Champions,Low
13142,19,1,307.09,4,1,1,411,Promising,Low
13143,585,1,405.1,1,1,2,112,Lost,Low
13144,333,2,135.35,2,2,1,221,Need Attention,Low
13145,40,7,1423.52,3,3,3,333,Champions,Low
13146,26,1,228.91,4,1,1,411,Promising,Low
13147,10,4,712.8,4,3,2,432,Loyal,Low
13148,29,26,8621.81,3,4,4,344,Champions,Low
13149,14,4,1676.06,4,3,3,433,Champions,Low
13150,484,3,449.97,1,2,2,122,Lost,Low
13151,296,3,2580.74,2,2,4,224,Need Attention,Low
13152,417,7,2146.38,1,3,3,133,At Risk,High
13153,6,1,486.22,4,1,2,412,Promising,Low
13154,399,3,1624.84,1,2,3,123,Lost,Low
13155,33,6,1750.18,3,3,3,333,Champions,Low
13156,385,3,1586.54,1,2,3,123,Lost,Low
13157,49,9,5687.36,3,4,4,344,Champions,Low
13158,95,5,1508.18,3,3,3,333,Champions,High
13159,9,4,1437.85,4,3,3,433,Champions,Low
13160,22,1,91.8,4,1,1,411,Promising,Low
13161,313,2,478.88,2,2,2,222,Need Attention,Low
13162,122,16,9275.49,2,4,4,244,Need Attention,High
13163,610,1,17.65,1,1,1,111,Lost,Low
13164,569,2,372.2,1,2,2,122,Lost,Low
13165,46,3,1451.16,3,2,3,323,Loyal,Low
13166,283,2,884.18,2,2,2,222,Need Attention,Low
13167,19,5,1125.15,4,3,3,433,Champions,Low
13168,36,5,1875.31,3,3,3,333,Champions,Low
13169,64,3,840.08,3,2,2,322,Loyal,Low
13170,27,1,116.01,3,1,1,311,Promising,Low
13171,22,3,468.41,4,2,2,422,Loyal,Low
13172,400,1,69.6,1,1,1,111,Lost,Low
13173,4,11,2639.35,4,4,4,444,Champions,Low
13174,16,12,9494.84,4,4,4,444,Champions,Low
13175,582,2,831.45,1,2,2,122,Lost,Low
13176,46,1,492.84,3,1,2,312,Promising,Low
13177,65,2,512.2,3,2,2,322,Loyal,Low
13178,26,21,14059.19,4,4,4,444,Champions,Low
13179,619,1,572.31,1,1,2,112,Lost,Low
13180,607,1,86.1,1,1,1,111,Lost,Low
13181,381,1,359.69,1,1,2,112,Lost,Low
13182,45,1,121.18,3,1,1,311,Promising,Low
13183,8,15,7036.18,4,4,4,444,Champions,Low
13184,15,10,1701.29,4,4,3,443,Champions,Low
13185,268,1,71.4,2,1,1,211,Lost,Low
13186,40,3,1575.89,3,2,3,323,Loyal,Low
13187,337,4,367.01,2,3,2,232,Need Attention,High
13188,11,1,114.6,4,1,1,411,Promising,Low
13189,19,2,260.68,4,2,1,421,Loyal,Low
13190,544,3,570.66,1,2,2,122,Lost,Low
13191,658,1,164.69,1,1,1,111,Lost,Low
13192,95,6,2558.58,3,3,4,334,Champions,High
13193,61,1,117.88,3,1,1,311,Promising,Low
13194,136,2,472.78,2,2,2,222,Need Attention,Low
13195,414,1,172.38,1,1,1,111,Lost,Low
13196,11,7,3068.84,4,3,4,434,Champions,Low
13197,610,1,373.01,1,1,2,112,Lost,Low
13198,10,8,4974.23,4,4,4,444,Champions,Low
13199,4,67,16432.89,4,4,4,444,Champions,Low
13200,19,4,870.09,4,3,2,432,Loyal,Low
13201,502,4,1240.61,1,3,3,133,At Risk,High
13202,394,7,1580.3,1,3,3,133,At Risk,High
13203,10,10,2648.25,4,4,4,444,Champions,Low
13204,731,1,966.66,1,1,3,113,Lost,Low
13205,443,1,2803.2,1,1,4,114,Lost,Low
13206,400,13,8377.32,1,4,4,144,At Risk,High
13207,15,4,535.86,4,3,2,432,Loyal,Low
13208,59,9,1988.5,3,4,3,343,Champions,Low
13209,30,13,8509.51,3,4,4,344,Champions,Low
13210,94,1,353.48,3,1,2,312,Promising,Low
13211,10,10,2729.32,4,4,4,444,Champions,Low
13212,20,3,788.08,4,2,2,422,Loyal,Low
13213,57,11,3851.52,3,4,4,344,Champions,Low
13214,418,7,3264.23,1,3,4,134,At Risk,High
13215,402,1,81.6,1,1,1,111,Lost,Low
13216,268,1,333.74,2,1,1,211,Lost,Low
13217,122,4,666.48,2,3,2,232,Need Attention,High
13218,127,1,62.64,2,1,1,211,Lost,Low
13219,618,1,76.23,1,1,1,111,Lost,Low
13220,78,5,1336.09,3,3,3,333,Champions,Low
13221,240,2,847.41,2,2,2,222,Need Attention,Low
13222,577,1,88.5,1,1,1,111,Lost,Low
13223,200,6,969.12,2,3,3,233,Need Attention,High
13224,60,2,2155.95,3,2,3,323,Loyal,Low
13225,3,16,16260.07,4,4,4,444,Champions,Low
13226,273,2,312.46,2,2,1,221,Need Attention,Low
13227,202,1,257.7,2,1,1,211,Lost,Low
13228,81,1,358.0,3,1,2,312,Promising,Low
13229,226,1,160.95,2,1,1,211,Lost,Low
13230,4,30,6360.78,4,4,4,444,Champions,Low
13232,13,7,1357.6,4,3,3,433,Champions,Low
13233,74,4,1176.46,3,3,3,333,Champions,Low
13234,673,2,356.95,1,2,2,122,Lost,Low
13235,212,1,1031.07,2,1,3,213,Lost,Low
13236,25,2,744.85,4,2,2,422,Loyal,Low
13237,388,1,643.0,1,1,2,112,Lost,Low
13238,17,6,1006.63,4,3,3,433,Champions,Low
13239,262,5,1594.69,2,3,3,233,Need Attention,High
13240,96,8,1738.52,3,4,3,343,Champions,High
13241,412,1,115.58,1,1,1,111,Lost,Low
13242,112,7,699.4,2,3,2,232,Need Attention,High
13243,203,5,1278.04,2,3,3,233,Need Attention,High
13244,93,1,121.74,3,1,1,311,Promising,Low
13245,51,2,989.22,3,2,3,323,Loyal,Low
13246,18,11,3387.43,4,4,4,444,Champions,Low
13247,18,4,501.12,4,3,2,432,Loyal,Low
13248,125,2,465.68,2,2,2,222,Need Attention,Low
13249,92,9,1608.93,3,4,3,343,Champions,High
13250,461,2,256.04,1,2,1,121,Lost,Low
13251,402,1,252.68,1,1,1,111,Lost,Low
13252,394,2,399.3,1,2,2,122,Lost,Low
13253,157,4,2951.11,2,3,4,234,Need Attention,High
13254,376,1,51.41,2,1,1,211,Lost,Low
13255,9,3,904.46,4,2,3,423,Loyal,Low
13257,436,1,149.75,1,1,1,111,Lost,Low
13258,12,5,1035.18,4,3,3,433,Champions,Low
13259,62,9,1433.38,3,4,3,343,Champions,Low
13260,61,1,557.62,3,1,2,312,Promising,Low
13261,269,2,944.1,2,2,3,223,Need Attention,Low
13262,263,3,573.45,2,2,2,222,Need Attention,Low
13263,1,39,8704.69,4,4,4,444,Champions,Low
13264,443,1,722.56,1,1,2,112,Lost,Low
13265,53,5,2107.66,3,3,3,333,Champions,Low
13266,11,19,6135.04,4,4,4,444,Champions,Low
13267,3,36,9758.26,4,4,4,444,Champions,Low
13268,18,11,3214.69,4,4,4,444,Champions,Low
13269,1,28,8891.7,4,4,4,444,Champions,Low
13270,366,1,1180.0,2,1,3,213,Lost,Low
13271,37,1,217.38,3,1,1,311,Promising,Low
13272,31,2,276.56,3,2,1,321,Loyal,Low
13273,113,1,138.98,2,1,1,211,Lost,Low
13274,409,1,360.85,1,1,2,112,Lost,Low
13275,384,2,241.66,1,2,1,121,Lost,Low
13276,64,5,1939.26,3,3,3,333,Champions,Low
13277,16,7,523.3,4,3,2,432,Loyal,Low
13278,41,4,1435.85,3,3,3,333,Champions,Low
13279,78,1,137.75,3,1,1,311,Promising,Low
13280,122,7,2322.63,2,3,4,234,Need Attention,High
13281,439,1,350.85,1,1,2,112,Lost,Low
13282,18,4,1313.19,4,3,3,433,Champions,Low
13283,60,4,373.36,3,3,2,332,Loyal,Low
13284,331,1,201.19,2,1,1,211,Lost,Low
13285,23,6,3364.59,4,3,4,434,Champions,Low
13286,600,1,734.91,1,1,2,112,Lost,Low
13287,603,3,781.59,1,2,2,122,Lost,Low
13288,443,5,927.61,1,3,3,133,At Risk,High
13289,724,1,307.95,1,1,1,111,Lost,Low
13290,438,1,208.63,1,1,1,111,Lost,Low
13291,156,11,3320.84,2,4,4,244,Need Attention,High
13292,39,5,994.51,3,3,3,333,Champions,Low
13293,392,6,1192.94,1,3,3,133,At Risk,High
13294,190,3,1689.53,2,2,3,223,Need Attention,Low
13295,360,4,1101.97,2,3,3,233,Need Attention,High
13296,137,6,792.51,2,3,2,232,Need Attention,High
13297,8,7,4368.62,4,3,4,434,Champions,Low
13298,1,1,360.0,4,1,2,412,Promising,Low
13299,268,3,1218.7,2,2,3,223,Need Attention,Low
13300,169,3,1285.51,2,2,3,223,Need Attention,Low
13301,104,4,618.09,2,3,2,232,Need Attention,High
13302,155,2,159.2,2,2,1,221,Need Attention,Low
13303,400,1,61.72,1,1,1,111,Lost,Low
13304,351,4,1217.99,2,3,3,233,Need Attention,High
13305,4,16,3754.71,4,4,4,444,Champions,Low
13306,430,1,53.65,1,1,1,111,Lost,Low
13307,120,3,273.34,2,2,1,221,Need Attention,Low
13308,23,4,1670.37,4,3,3,433,Champions,Low
13309,7,6,1706.37,4,3,3,433,Champions,Low
13310,28,5,1541.2,3,3,3,333,Champions,Low
13311,4,2,598.57,4,2,2,422,Loyal,Low
13312,451,1,124.75,1,1,1,111,Lost,Low
13313,22,12,3445.32,4,4,4,444,Champions,Low
13314,2,3,775.94,4,2,2,422,Loyal,Low
13315,689,1,310.26,1,1,1,111,Lost,Low
13316,37,10,13191.57,3,4,4,344,Champions,Low
13317,66,19,6486.09,3,4,4,344,Champions,Low
13318,1,3,640.76,4,2,2,422,Loyal,Low
13319,5,58,22082.5,4,4,4,444,Champions,Low
13320,78,6,2228.1,3,3,3,333,Champions,Low
13321,72,2,567.36,3,2,2,322,Loyal,Low
13322,17,1,199.48,4,1,1,411,Promising,Low
13323,3,5,787.85,4,3,2,432,Loyal,Low
13324,36,18,10513.47,3,4,4,344,Champions,Low
13325,82,1,675.3,3,1,2,312,Promising,Low
13326,432,1,281.76,1,1,1,111,Lost,Low
13327,39,20,9879.48,3,4,4,344,Champions,Low
13328,316,1,1308.48,2,1,3,213,Lost,Low
13329,32,8,5112.97,3,4,4,344,Champions,Low
13330,93,6,2806.18,3,3,4,334,Champions,High
13331,402,1,262.4,1,1,1,111,Lost,Low
13332,14,1,350.9,4,1,2,412,Promising,Low
13333,411,3,1015.74,1,2,3,123,Lost,Low
13334,82,5,6263.75,3,3,4,334,Champions,Low
13336,77,1,795.12,3,1,2,312,Promising,Low
13337,546,1,1575.26,1,1,3,113,Lost,Low
13338,158,4,2445.62,2,3,4,234,Need Attention,High
13339,201,1,860.12,2,1,2,212,Lost,Low
13340,45,12,22100.56,3,4,4,344,Champions,Low
13341,261,1,775.85,2,1,2,212,Lost,Low
13343,178,1,353.43,2,1,2,212,Lost,Low
13344,68,3,2543.72,3,2,4,324,Loyal,Low
13345,288,1,389.5,2,1,2,212,Lost,Low
13346,463,6,299.4,1,3,1,131,At Risk,High
13347,70,1,341.36,3,1,1,311,Promising,Low
13348,64,1,233.76,3,1,1,311,Promising,Low
13349,11,1,247.32,4,1,1,411,Promising,Low
13350,16,2,979.12,4,2,3,423,Loyal,Low
13351,66,1,373.94,3,1,2,312,Promising,Low
13352,60,1,397.98,3,1,2,312,Promising,Low
13354,71,1,743.53,3,1,2,312,Promising,Low
13355,122,1,674.7,2,1,2,212,Lost,Low
13356,80,1,768.24,3,1,2,312,Promising,Low
13357,257,5,3838.36,2,3,4,234,Need Attention,High
13358,269,1,439.03,2,1,2,212,Lost,Low
13359,64,2,1043.31,3,2,3,323,Loyal,Low
13360,432,4,1553.65,1,3,3,133,At Risk,High
13361,472,2,1450.5,1,2,3,123,Lost,Low
13362,9,7,5394.07,4,3,4,434,Champions,Low
13363,18,3,1723.86,4,2,3,423,Loyal,Low
13364,71,1,134.96,3,1,1,311,Promising,Low
13365,34,2,2225.37,3,2,3,323,Loyal,Low
13366,50,1,56.16,3,1,1,311,Promising,Low
13367,432,1,510.2,1,1,2,112,Lost,Low
13368,257,4,1121.5,2,3,3,233,Need Attention,High
13369,366,1,616.56,2,1,2,212,Lost,Low
13370,372,1,1509.74,2,1,3,213,Lost,Low
13371,505,2,2297.66,1,2,3,123,Lost,Low
13372,90,1,378.64,3,1,2,312,Promising,Low
13373,61,6,7587.19,3,3,4,334,Champions,Low
13374,415,2,422.8,1,2,2,122,Lost,Low
13375,89,2,1792.23,3,2,3,323,Loyal,Low
13376,99,3,1019.76,2,2,3,223,Need Attention,Low
13377,397,2,1552.88,1,2,3,123,Lost,Low
13379,26,3,572.56,4,2,2,422,Loyal,Low
13380,433,1,62.4,1,1,1,111,Lost,Low
13381,32,12,8224.37,3,4,4,344,Champions,Low
13382,281,5,1387.58,2,3,3,233,Need Attention,High
13383,544,1,305.28,1,1,1,111,Lost,Low
13384,31,11,6680.83,3,4,4,344,Champions,Low
13385,330,1,534.57,2,1,2,212,Lost,Low
13386,414,2,835.46,1,2,2,122,Lost,Low
13387,417,1,189.44,1,1,1,111,Lost,Low
13388,131,3,1185.65,2,2,3,223,Need Attention,Low
13389,11,3,797.96,4,2,2,422,Loyal,Low
13390,75,1,544.08,3,1,2,312,Promising,Low
13391,204,1,59.8,2,1,1,211,Lost,Low
13392,677,1,91.14,1,1,1,111,Lost,Low
